,age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,recode_never_worked,had_missing_cat
18617,49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,False,False
18618,26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
18619,28,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,False,False
18620,79,unknown,HS-grad,9,Married-civ-spouse,unknown,Husband,White,Male,0,0,40,United-States,>50K,False,True
18621,51,Private,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,30,United-States,<=50K,False,False
18622,44,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,False,False
18623,24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18624,46,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,False,False
18625,36,Private,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K,False,False
18626,23,Private,12th,8,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K,False,False
18627,25,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K,False,False
18628,48,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,8,United-States,<=50K,False,False
18629,18,Private,11th,7,Never-married,Other-service,Other-relative,Black,Female,0,0,24,United-States,<=50K,False,False
18630,25,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,False,False
18631,33,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K,False,False
18632,42,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,False,False
18633,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,False,False
18634,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,False,False
18635,33,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
18636,34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K,False,False
18637,33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,False,False
18638,62,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,>50K,False,False
18639,30,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K,False,False
18640,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,False,False
18641,34,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18642,43,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States,<=50K,False,False
18643,25,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
18644,35,Private,HS-grad,9,Widowed,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,False,False
18645,28,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,False,False
18646,28,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K,False,False
18647,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,25,United-States,<=50K,False,False
18648,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
18649,35,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K,False,False
18650,48,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K,False,False
18651,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,False,False
18652,36,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,False,False
18653,39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18654,24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K,False,False
18655,32,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K,False,False
18656,46,Private,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico,<=50K,False,False
18657,19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K,False,False
18658,30,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,False,False
18659,35,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18660,23,unknown,Bachelors,13,Never-married,unknown,Not-in-family,White,Male,0,0,55,United-States,<=50K,False,True
18661,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K,False,False
18662,25,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18663,64,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,>50K,False,False
18664,18,Private,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K,False,False
18665,59,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18666,45,State-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K,False,False
18667,30,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K,False,False
18668,24,Private,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K,False,False
18669,22,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,False,False
18670,49,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,56,United-States,>50K,False,False
18671,35,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18672,18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,False,False
18673,35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18674,27,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
18675,28,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,60,United-States,<=50K,False,False
18676,21,unknown,Some-college,10,Never-married,unknown,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K,False,True
18677,26,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,50,United-States,<=50K,False,False
18678,39,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K,False,False
18679,40,State-gov,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18680,34,Private,Masters,14,Never-married,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,False,False
18681,34,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,False,False
18682,66,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,False,False
18683,40,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K,False,False
18684,59,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18685,28,unknown,Masters,14,Never-married,unknown,Not-in-family,Black,Female,0,0,40,United-States,<=50K,False,True
18686,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,False,False
18687,33,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,False,False
18688,18,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,<=50K,False,False
18689,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,<=50K,False,False
18690,40,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K,False,False
18691,68,unknown,HS-grad,9,Married-civ-spouse,unknown,Husband,White,Male,0,0,25,United-States,<=50K,False,True
18692,45,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K,False,False
18693,23,Private,11th,7,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States,<=50K,False,False
18694,40,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,False,False
18695,23,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18696,51,Private,HS-grad,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,False,False
18697,53,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,False,False
18698,24,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,<=50K,False,False
18699,53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,False,False
18700,49,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,False,False
18701,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18702,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K,False,False
18703,40,State-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18704,23,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,6,United-States,<=50K,False,False
18705,53,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,United-States,>50K,False,False
18706,42,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,>50K,False,False
18707,32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,False,False
18708,33,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,Other,Female,0,0,65,United-States,<=50K,False,False
18709,59,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,60,United-States,<=50K,False,False
18710,36,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K,False,False
18711,37,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,>50K,False,False
18712,31,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,False,False
18713,46,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18714,44,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,38,United-States,<=50K,False,False
18715,29,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18716,39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18717,62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,<=50K,False,False
18718,48,Self-emp-not-inc,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,unknown,>50K,False,True
18719,42,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,25,United-States,<=50K,False,False
18720,60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K,False,False
18721,35,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
18722,39,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18723,34,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K,False,False
18724,22,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,22,United-States,<=50K,False,False
18725,18,unknown,HS-grad,9,Widowed,unknown,Own-child,White,Male,0,0,40,United-States,<=50K,False,True
18726,44,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
18727,44,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
18728,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,False,False
18729,49,Private,Assoc-voc,11,Never-married,Sales,Other-relative,Black,Male,0,0,40,unknown,<=50K,False,True
18730,52,Private,11th,7,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K,False,False
18731,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
18732,54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K,False,False
18733,31,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,False,False
18734,30,State-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,<=50K,False,False
18735,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
18736,38,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,False,False
18737,51,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,False,False
18738,34,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,False,False
18739,22,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,<=50K,False,False
18740,20,unknown,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,45,United-States,<=50K,False,True
18741,26,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,False,False
18742,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
18743,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,False,False
18744,27,Local-gov,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
18745,65,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18746,31,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Mexico,<=50K,False,False
18747,45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,False,False
18748,37,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,False,False
18749,47,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,False,False
18750,33,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18751,40,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,False,False
18752,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,False,False
18753,21,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
18754,40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,<=50K,False,False
18755,33,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,55,United-States,<=50K,False,False
18756,29,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,52,United-States,<=50K,False,False
18757,41,Private,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K,False,False
18758,20,unknown,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,30,United-States,<=50K,False,True
18759,20,State-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,54,United-States,<=50K,False,False
18760,34,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,False,False
18761,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
18762,40,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,False,False
18763,59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,False,False
18764,23,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
